X,Y,Z
243551.841,1717784.588,412.872
243551.841,1717787.088,410.372
243551.841,1717787.088,412.872
243534.341,1717789.588,400.372
243534.341,1717789.588,402.872
243534.341,1717792.088,400.372
243534.341,1717792.088,402.872
243536.841,1717789.588,400.372
243536.841,1717789.588,402.872
243536.841,1717792.088,400.372
243536.841,1717792.088,402.872
243534.341,1717794.588,400.372
243534.341,1717794.588,402.872
243534.341,1717797.088,400.372
243534.341,1717797.088,402.872
243536.841,1717794.588,400.372
243536.841,1717794.588,402.872
243536.841,1717797.088,400.372
243536.841,1717797.088,402.872
243539.341,1717789.588,400.372
243539.341,1717789.588,402.872
243539.341,1717792.088,400.372
243539.341,1717792.088,402.872
243541.841,1717789.588,400.372
243541.841,1717789.588,402.872
243541.841,1717792.088,400.372
243541.841,1717792.088,402.872
243539.341,1717794.588,400.372
243539.341,1717794.588,402.872
243539.341,1717797.088,400.372
243539.341,1717797.088,402.872
243541.841,1717794.588,400.372
243541.841,1717794.588,402.872
243541.841,1717797.088,400.372
243541.841,1717797.088,402.872
243534.341,1717789.588,405.372
243534.341,1717789.588,407.872
243534.341,1717792.088,405.372
243534.341,1717792.088,407.872
243536.841,1717789.588,405.372
243536.841,1717789.588,407.872
243536.841,1717792.088,405.372
243536.841,1717792.088,407.872
243534.341,1717789.588,410.372
243534.341,1717789.588,412.872
243534.341,1717792.088,410.372
243534.341,1717792.088,412.872
243536.841,1717789.588,410.372
243536.841,1717789.588,412.872
243536.841,1717792.088,410.372
243536.841,1717792.088,412.872
243534.341,1717794.588,405.372
243534.341,1717794.588,407.872
243534.341,1717797.088,405.372
243534.341,1717797.088,407.872
243536.841,1717794.588,405.372
243536.841,1717794.588,407.872
243536.841,1717797.088,405.372
243536.841,1717797.088,407.872
243534.341,1717794.588,410.372
243534.341,1717794.588,412.872
243534.341,1717797.088,410.372
243534.341,1717797.088,412.872
243536.841,1717794.588,410.372
243536.841,1717794.588,412.872
243536.841,1717797.088,410.372
243536.841,1717797.088,412.872
243539.341,1717789.588,405.372
243539.341,1717789.588,407.872
243539.341,1717792.088,405.372
243539.341,1717792.088,407.872
243541.841,1717789.588,405.372
243541.841,1717789.588,407.872
243541.841,1717792.088,405.372
243541.841,1717792.088,407.872
243539.341,1717789.588,410.372
243539.341,1717789.588,412.872
243539.341,1717792.088,410.372
243539.341,1717792.088,412.872
243541.841,1717789.588,410.372
243541.841,1717789.588,412.872
243541.841,1717792.088,410.372
243541.841,1717792.088,412.872
243539.341,1717794.588,405.372
243539.341,1717794.588,407.872
243539.341,1717797.088,405.372
243539.341,1717797.088,407.872
243541.841,1717794.588,405.372
243541.841,1717794.588,407.872
243541.841,1717797.088,405.372
243541.841,1717797.088,407.872
243539.341,1717794.588,410.372
243539.341,1717794.588,412.872
243539.341,1717797.088,410.372
243539.341,1717797.088,412.872
243541.841,1717794.588,410.372
243541.841,1717794.588,412.872
243541.841,1717797.088,410.372
243541.841,1717797.088,412.872
243534.341,1717799.588,400.372
243534.341,1717799.588,402.872
243534.341,1717802.088,400.372
243534.341,1717802.088,402.872
243536.841,1717799.588,400.372
243536.841,1717799.588,402.872
243536.841,1717802.088,400.372
243536.841,1717802.088,402.872
243534.341,1717804.588,402.872
243534.341,1717807.088,402.872
243536.841,1717804.588,400.372
243536.841,1717804.588,402.872
243536.841,1717807.088,402.872
243539.341,1717799.588,400.372
243539.341,1717799.588,402.872
243539.341,1717802.088,400.372
243539.341,1717802.088,402.872
243541.841,1717799.588,400.372
243541.841,1717799.588,402.872
243541.841,1717802.088,400.372
243541.841,1717802.088,402.872
243539.341,1717804.588,400.372
243539.341,1717804.588,402.872
243539.341,1717807.088,402.872
243541.841,1717804.588,400.372
243541.841,1717804.588,402.872
243541.841,1717807.088,400.372
243541.841,1717807.088,402.872
243534.341,1717799.588,405.372
243534.341,1717799.588,407.872
243534.341,1717802.088,405.372
243534.341,1717802.088,407.872
243536.841,1717799.588,405.372
243536.841,1717799.588,407.872
243536.841,1717802.088,405.372
243536.841,1717802.088,407.872
243534.341,1717799.588,410.372
243534.341,1717799.588,412.872
243534.341,1717802.088,410.372
243534.341,1717802.088,412.872
243536.841,1717799.588,410.372
243536.841,1717799.588,412.872
243536.841,1717802.088,410.372
243536.841,1717802.088,412.872
243534.341,1717804.588,405.372
243534.341,1717804.588,407.872
243534.341,1717807.088,405.372
243534.341,1717807.088,407.872
243536.841,1717804.588,405.372
243536.841,1717804.588,407.872
243536.841,1717807.088,405.372
243536.841,1717807.088,407.872
243534.341,1717804.588,410.372
243534.341,1717804.588,412.872
243534.341,1717807.088,410.372
243534.341,1717807.088,412.872
243536.841,1717804.588,410.372
243536.841,1717804.588,412.872
243536.841,1717807.088,410.372
243536.841,1717807.088,412.872
243539.341,1717799.588,405.372
243539.341,1717799.588,407.872
243539.341,1717802.088,405.372
243539.341,1717802.088,407.872
243541.841,1717799.588,405.372
243541.841,1717799.588,407.872
243541.841,1717802.088,405.372
243541.841,1717802.088,407.872
243539.341,1717799.588,410.372
243539.341,1717799.588,412.872
243539.341,1717802.088,410.372
243539.341,1717802.088,412.872
243541.841,1717799.588,410.372
243541.841,1717799.588,412.872
243541.841,1717802.088,410.372
243541.841,1717802.088,412.872
243539.341,1717804.588,405.372
243539.341,1717804.588,407.872
243539.341,1717807.088,405.372
243539.341,1717807.088,407.872
243541.841,1717804.588,405.372
243541.841,1717804.588,407.872
243541.841,1717807.088,405.372
243541.841,1717807.088,407.872
243539.341,1717804.588,410.372
243539.341,1717804.588,412.872
243539.341,1717807.088,410.372
243539.341,1717807.088,412.872
243541.841,1717804.588,410.372
243541.841,1717804.588,412.872
243541.841,1717807.088,410.372
243541.841,1717807.088,412.872
243544.341,1717789.588,402.872
243544.341,1717792.088,402.872
243546.841,1717789.588,402.872
243546.841,1717792.088,402.872
243544.341,1717794.588,402.872
243544.341,1717797.088,402.872
243546.841,1717794.588,402.872
243546.841,1717797.088,402.872
243549.341,1717794.588,402.872
243549.341,1717797.088,402.872
243544.341,1717789.588,405.372
243544.341,1717789.588,407.872
243544.341,1717792.088,405.372
243544.341,1717792.088,407.872
243546.841,1717789.588,405.372
243546.841,1717789.588,407.872
243546.841,1717792.088,405.372
243546.841,1717792.088,407.872
243544.341,1717789.588,410.372
243544.341,1717789.588,412.872
243544.341,1717792.088,410.372
243544.341,1717792.088,412.872
243546.841,1717789.588,410.372
243546.841,1717789.588,412.872
243546.841,1717792.088,410.372
243546.841,1717792.088,412.872
243544.341,1717794.588,405.372
243544.341,1717794.588,407.872
243544.341,1717797.088,405.372
243544.341,1717797.088,407.872
243546.841,1717794.588,405.372
243546.841,1717794.588,407.872
243546.841,1717797.088,405.372
243546.841,1717797.088,407.872
243544.341,1717794.588,410.372
243544.341,1717794.588,412.872
243544.341,1717797.088,410.372
243544.341,1717797.088,412.872
243546.841,1717794.588,410.372
243546.841,1717794.588,412.872
243546.841,1717797.088,410.372
243546.841,1717797.088,412.872
243549.341,1717789.588,405.372
243549.341,1717789.588,407.872
243549.341,1717792.088,405.372
243549.341,1717792.088,407.872
243551.841,1717789.588,405.372
243551.841,1717789.588,407.872
243551.841,1717792.088,405.372
243551.841,1717792.088,407.872
243549.341,1717789.588,410.372
243549.341,1717789.588,412.872
243549.341,1717792.088,410.372
243549.341,1717792.088,412.872
243551.841,1717789.588,410.372
243551.841,1717789.588,412.872
243551.841,1717792.088,410.372
243551.841,1717792.088,412.872
243549.341,1717794.588,405.372
243549.341,1717794.588,407.872
243549.341,1717797.088,405.372
243549.341,1717797.088,407.872
243551.841,1717794.588,405.372
243551.841,1717794.588,407.872
243551.841,1717797.088,405.372
243551.841,1717797.088,407.872
243549.341,1717794.588,410.372
243549.341,1717794.588,412.872
243549.341,1717797.088,410.372
243549.341,1717797.088,412.872
243551.841,1717794.588,410.372
243551.841,1717794.588,412.872
243551.841,1717797.088,410.372
243551.841,1717797.088,412.872
243544.341,1717799.588,400.372
243544.341,1717799.588,402.872
243544.341,1717802.088,400.372
243544.341,1717802.088,402.872
243546.841,1717799.588,402.872
243546.841,1717802.088,402.872
243544.341,1717804.588,400.372
243544.341,1717804.588,402.872
243544.341,1717807.088,400.372
243544.341,1717807.088,402.872
243546.841,1717804.588,402.872
243546.841,1717807.088,400.372
243546.841,1717807.088,402.872
243549.341,1717799.588,402.872
243549.341,1717802.088,402.872
243551.841,1717802.088,402.872
243549.341,1717804.588,402.872
243549.341,1717807.088,402.872
243551.841,1717804.588,402.872
243551.841,1717807.088,402.872
243544.341,1717799.588,405.372
243544.341,1717799.588,407.872
243544.341,1717802.088,405.372
243544.341,1717802.088,407.872
243546.841,1717799.588,405.372
243546.841,1717799.588,407.872
243546.841,1717802.088,405.372
243546.841,1717802.088,407.872
243544.341,1717799.588,410.372
243544.341,1717799.588,412.872
243544.341,1717802.088,410.372
243544.341,1717802.088,412.872
243546.841,1717799.588,410.372
243546.841,1717799.588,412.872
243546.841,1717802.088,410.372
243546.841,1717802.088,412.872
243544.341,1717804.588,405.372
243544.341,1717804.588,407.872
243544.341,1717807.088,405.372
243544.341,1717807.088,407.872
243546.841,1717804.588,405.372
243546.841,1717804.588,407.872
243546.841,1717807.088,405.372
243546.841,1717807.088,407.872
243544.341,1717804.588,410.372
243544.341,1717804.588,412.872
243544.341,1717807.088,410.372
243544.341,1717807.088,412.872
243546.841,1717804.588,410.372
243546.841,1717804.588,412.872
243546.841,1717807.088,410.372
243546.841,1717807.088,412.872
243549.341,1717799.588,405.372
243549.341,1717799.588,407.872
243549.341,1717802.088,405.372
243549.341,1717802.088,407.872
243551.841,1717799.588,405.372
243551.841,1717799.588,407.872
243551.841,1717802.088,405.372
243551.841,1717802.088,407.872
243549.341,1717799.588,410.372
243549.341,1717799.588,412.872
243549.341,1717802.088,410.372
243549.341,1717802.088,412.872
243551.841,1717799.588,410.372
243551.841,1717799.588,412.872
243551.841,1717802.088,410.372
243551.841,1717802.088,412.872
243549.341,1717804.588,405.372
243549.341,1717804.588,407.872
243549.341,1717807.088,405.372
243549.341,1717807.088,407.872
243551.841,1717804.588,405.372
243551.841,1717804.588,407.872
243551.841,1717807.088,405.372
243551.841,1717807.088,407.872
243549.341,1717804.588,410.372
243549.341,1717804.588,412.872
243549.341,1717807.088,410.372
243549.341,1717807.088,412.872
243551.841,1717804.588,410.372
243551.841,1717804.588,412.872
243551.841,1717807.088,410.372
243551.841,1717807.088,412.872
243554.341,1717769.588,397.872
243554.341,1717772.088,397.872
243556.841,1717769.588,397.872
243556.841,1717772.088,397.872
243554.341,1717769.588,400.372
243554.341,1717769.588,402.872
243554.341,1717772.088,400.372
243554.341,1717772.088,402.872
243556.841,1717769.588,400.372
243556.841,1717769.588,402.872
243556.841,1717772.088,400.372
243556.841,1717772.088,402.872
243556.841,1717774.588,397.872
243554.341,1717774.588,400.372
243554.341,1717774.588,402.872
243554.341,1717777.088,400.372
243554.341,1717777.088,402.872
243556.841,1717774.588,400.372
243556.841,1717774.588,402.872
243556.841,1717777.088,400.372
243556.841,1717777.088,402.872
243559.341,1717769.588,397.872
243559.341,1717772.088,397.872
243561.841,1717769.588,397.872
243561.841,1717772.088,397.872
243559.341,1717769.588,400.372
243559.341,1717769.588,402.872
243559.341,1717772.088,400.372
243559.341,1717772.088,402.872
243561.841,1717769.588,400.372
243561.841,1717769.588,402.872
243561.841,1717772.088,400.372
243561.841,1717772.088,402.872
243559.341,1717774.588,397.872
243559.341,1717777.088,397.872
243561.841,1717774.588,397.872
243561.841,1717777.088,397.872
243559.341,1717774.588,400.372
243559.341,1717774.588,402.872
243559.341,1717777.088,400.372
243559.341,1717777.088,402.872
243561.841,1717774.588,400.372
243561.841,1717774.588,402.872
243561.841,1717777.088,400.372
243561.841,1717777.088,402.872
243554.341,1717769.588,405.372
243554.341,1717769.588,407.872
243554.341,1717772.088,405.372
243554.341,1717772.088,407.872
243556.841,1717769.588,405.372
243556.841,1717769.588,407.872
243556.841,1717772.088,405.372
243556.841,1717772.088,407.872
243554.341,1717769.588,410.372
243554.341,1717769.588,412.872
243554.341,1717772.088,410.372
243554.341,1717772.088,412.872
243556.841,1717769.588,410.372
243556.841,1717769.588,412.872
243556.841,1717772.088,410.372
243556.841,1717772.088,412.872
243554.341,1717774.588,405.372
243554.341,1717774.588,407.872
243554.341,1717777.088,405.372
243554.341,1717777.088,407.872
243556.841,1717774.588,405.372
243556.841,1717774.588,407.872
243556.841,1717777.088,405.372
243556.841,1717777.088,407.872
243554.341,1717774.588,410.372
243554.341,1717774.588,412.872
243554.341,1717777.088,410.372
243554.341,1717777.088,412.872
243556.841,1717774.588,410.372
243556.841,1717774.588,412.872
243556.841,1717777.088,410.372
243556.841,1717777.088,412.872
243559.341,1717769.588,405.372
243559.341,1717769.588,407.872
243559.341,1717772.088,405.372
243559.341,1717772.088,407.872
243561.841,1717769.588,405.372
243561.841,1717769.588,407.872
243561.841,1717772.088,405.372
243561.841,1717772.088,407.872
243559.341,1717769.588,410.372
243559.341,1717769.588,412.872
243559.341,1717772.088,410.372
243559.341,1717772.088,412.872
243561.841,1717769.588,410.372
243561.841,1717769.588,412.872
243561.841,1717772.088,410.372
243561.841,1717772.088,412.872
243559.341,1717774.588,405.372
243559.341,1717774.588,407.872
243559.341,1717777.088,405.372
243559.341,1717777.088,407.872
243561.841,1717774.588,405.372
243561.841,1717774.588,407.872
243561.841,1717777.088,405.372
243561.841,1717777.088,407.872
243559.341,1717774.588,410.372
243559.341,1717774.588,412.872
243559.341,1717777.088,410.372
243559.341,1717777.088,412.872
243561.841,1717774.588,410.372
243561.841,1717774.588,412.872
243561.841,1717777.088,410.372
243561.841,1717777.088,412.872
243554.341,1717779.588,400.372
243554.341,1717779.588,402.872
243554.341,1717782.088,402.872
243556.841,1717779.588,400.372
243556.841,1717779.588,402.872
243556.841,1717782.088,400.372
243556.841,1717782.088,402.872
243554.341,1717784.588,402.872
243556.841,1717784.588,402.872
243556.841,1717787.088,402.872
243561.841,1717779.588,397.872
243559.341,1717779.588,400.372
243559.341,1717779.588,402.872
243559.341,1717782.088,400.372
243559.341,1717782.088,402.872
243561.841,1717779.588,400.372
243561.841,1717779.588,402.872
243561.841,1717782.088,400.372
243561.841,1717782.088,402.872
243559.341,1717784.588,402.872
243559.341,1717787.088,402.872
243561.841,1717784.588,400.372
243561.841,1717784.588,402.872
243561.841,1717787.088,402.872
243554.341,1717779.588,405.372
243554.341,1717779.588,407.872
243554.341,1717782.088,405.372
243554.341,1717782.088,407.872
243556.841,1717779.588,405.372
243556.841,1717779.588,407.872
243556.841,1717782.088,405.372
243556.841,1717782.088,407.872
243554.341,1717779.588,410.372
243554.341,1717779.588,412.872
243554.341,1717782.088,410.372
243554.341,1717782.088,412.872
243556.841,1717779.588,410.372
243556.841,1717779.588,412.872
243556.841,1717782.088,410.372
243556.841,1717782.088,412.872
243554.341,1717784.588,405.372
243554.341,1717784.588,407.872
243554.341,1717787.088,405.372
243554.341,1717787.088,407.872
243556.841,1717784.588,405.372
243556.841,1717784.588,407.872
243556.841,1717787.088,405.372
243556.841,1717787.088,407.872
243554.341,1717784.588,410.372
243554.341,1717784.588,412.872
243554.341,1717787.088,410.372
243554.341,1717787.088,412.872
243556.841,1717784.588,410.372
243556.841,1717784.588,412.872
243556.841,1717787.088,410.372
243556.841,1717787.088,412.872
243559.341,1717779.588,405.372
243559.341,1717779.588,407.872
243559.341,1717782.088,405.372
243559.341,1717782.088,407.872
243561.841,1717779.588,405.372
243561.841,1717779.588,407.872
